,county,state,Lat,Lng
552,Owyhee,Idaho,42.6827359,-116.0622892
553,Payette,Idaho,44.0782195,-116.9337711
554,Power,Idaho,42.8611574,-112.4420536
555,Teton,Idaho,43.886579,-111.6777396
556,Twin Falls,Idaho,42.5558381,-114.4700518
557,Valley,Idaho,44.9204669,-115.7926381
558,Washington,Idaho,44.3658715,-116.7548607
559,Adams,Illinois,39.8653244,-91.1981974
560,Bond,Illinois,38.902985,-89.4742177
561,Boone,Illinois,42.34849759999999,-88.8263006
562,Bureau,Illinois,41.35991560000001,-89.4742177
563,Calhoun,Illinois,38.65032619999999,-88.04364729999999
564,Carroll,Illinois,42.0385843,-89.9626799
565,Champaign,Illinois,40.1164204,-88.2433829
566,Christian,Illinois,39.5672183,-89.3226954
567,Clark,Illinois,39.3824189,-87.77633329999999
568,Clinton,Illinois,40.1536479,-88.9645253
569,Coles,Illinois,39.5560011,-88.24611829999999
570,Cook,Illinois,41.7376587,-87.697554
571,Crawford,Illinois,39.0499568,-87.77633329999999
572,Cumberland,Illinois,39.2653533,-88.2071598
573,De Witt,Illinois,40.1811468,-88.7861844
574,DeKalb,Illinois,41.9294736,-88.75036469999999
575,Douglas,Illinois,39.7617631,-88.2071598
576,DuPage,Illinois,41.8243831,-88.0900762
577,Effingham,Illinois,39.1200418,-88.5433829
578,Fayette,Illinois,39.0669568,-89.0179332
579,Ford,Illinois,42.0512737,-87.8338845
580,Franklin,Illinois,39.6203259,-90.04400009999999
581,Fulton,Illinois,41.8672508,-90.1595705
582,Gallatin,Illinois,37.7107751,-88.24611829999999
583,Greene,Illinois,39.4029862,-90.37483540000001
584,Grundy,Illinois,41.3500531,-88.4016041
585,Hancock,Illinois,40.38493649999999,-91.13530200000001
586,Henry,Illinois,41.1114249,-89.35647759999999
587,Iroquois,Illinois,40.8275356,-87.5819743
588,Jackson,Illinois,37.7218304,-89.3226954
589,Jasper,Illinois,39.0554965,-88.0900762
590,Jefferson,Illinois,38.2267348,-88.86469799999999
591,Jersey,Illinois,39.0704754,-90.37483540000001
592,Jo Daviess,Illinois,42.3148804,-90.2244662
593,Kane,Illinois,39.190047,-90.35372699999999
594,Kankakee,Illinois,41.1200325,-87.8611531
595,Kendall,Illinois,41.5507043,-88.4403883
596,Knox,Illinois,40.8776411,-90.2244662
597,LaSalle,Illinois,41.3621503,-89.0418249
598,Lake,Illinois,42.3689363,-87.8271534
599,Lawrence,Illinois,42.4411294,-88.6412113
600,Lee,Illinois,41.7950293,-88.9414786
601,Livingston,Illinois,38.9675463,-89.76398270000001
602,Logan,Illinois,40.061338,-89.3226954
603,Macon,Illinois,39.7128155,-88.9970218
604,Macoupin,Illinois,39.2375268,-89.9253233
605,Madison,Illinois,38.6825502,-90.1570536
606,Marion,Illinois,37.7306054,-88.9331256
607,Marshall,Illinois,39.3914252,-87.6936384
608,Mason,Illinois,38.9531001,-88.6236615
609,Massac,Illinois,37.2478298,-88.7493998
610,McHenry,Illinois,42.333355,-88.2667534
611,McLean,Illinois,40.3144833,-89.16980900000001
612,Menard,Illinois,37.9169037,-89.8399815
613,Mercer,Illinois,41.1985037,-90.6773046
614,Monroe,Illinois,38.2742526,-90.1869644
615,Montgomery,Illinois,41.730585,-88.3459048
616,Morgan,Illinois,39.7341219,-90.2244662
617,Moultrie,Illinois,39.6020543,-88.59517509999999
618,Ogle,Illinois,41.9969811,-89.3226954
619,Peoria,Illinois,40.6936488,-89.5889864
620,Piatt,Illinois,40.0543526,-88.55653099999999
621,Pike,Illinois,39.5662363,-90.8294002
622,Pulaski,Illinois,37.2136615,-89.2059111
623,Randolph,Illinois,38.0629321,-89.77553379999999
624,Richland,Illinois,38.7212791,-88.0900762
625,Rock Island,Illinois,41.5094771,-90.5787476
626,Saline,Illinois,37.7149675,-88.55653099999999
627,Sangamon,Illinois,39.7337353,-89.62516459999999
628,Schuyler,Illinois,40.1844543,-90.6393702
629,Shelby,Illinois,39.3980704,-88.86469799999999
630,St. Clair,Illinois,38.40081199999999,-89.9253233
631,Stark,Illinois,41.0795661,-89.81303559999999
632,Stephenson,Illinois,42.31448899999999,-89.62516459999999
633,Tazewell,Illinois,40.5522078,-89.4742177
634,Vermilion,Illinois,40.122469,-87.697554
635,Wabash,Illinois,38.4226484,-87.8156715
636,Washington,Illinois,40.7036482,-89.4073123
637,Whiteside,Illinois,41.7605503,-89.8505012
638,Will,Illinois,41.5054724,-88.0900762
639,Williamson,Illinois,38.9856018,-89.7639829
640,Winnebago,Illinois,42.2661311,-89.2412202
641,Woodford,Illinois,40.8467007,-89.028132
642,Adams,Indiana,40.7249237,-84.8984775
643,Allen,Indiana,41.0932622,-85.02334599999999
644,Bartholomew,Indiana,39.206801,-85.8895551
645,Blackford,Indiana,40.49927840000001,-85.31362179999999
646,Boone,Indiana,40.0106163,-86.49965460000001
647,Brown,Indiana,39.1749729,-86.17517590000001
648,Carroll,Indiana,40.542415,-86.5400674
649,Cass,Indiana,39.0869874,-87.27862669999999
650,Clark,Indiana,38.4492903,-85.7256372
651,Clay,Indiana,39.36862199999999,-87.14228949999999
652,Clinton,Indiana,39.6569817,-87.3980741
653,Crawford,Indiana,38.3054548,-86.4592091
654,Daviess,Indiana,38.7020241,-87.14228949999999
655,DeKalb,Indiana,41.4138928,-85.02334599999999
656,Dearborn,Indiana,39.1713075,-84.981754
657,Decatur,Indiana,40.830603,-84.9291329
658,Delaware,Indiana,40.2583533,-85.39627689999999
659,Dubois,Indiana,38.357918,-86.8220341
660,Elkhart,Indiana,41.6819935,-85.9766671
661,Fayette,Indiana,39.9311099,-86.39721999999999
662,Floyd,Indiana,38.2869276,-85.8895551
663,Fountain,Indiana,40.22271970000001,-87.3347575
664,Franklin,Indiana,39.4806055,-86.0549863
665,Fulton,Indiana,40.9472635,-86.2627772
666,Gibson,Indiana,38.3338249,-87.5791287
667,Grant,Indiana,40.4730605,-85.684578
668,Greene,Indiana,39.0321796,-86.9824288
669,Hamilton,Indiana,41.53366159999999,-84.9127396
670,Hancock,Indiana,39.8249915,-85.84862360000001
671,Harrison,Indiana,39.5286473,-87.4222425
672,Hendricks,Indiana,39.8064942,-86.5400674
673,Henry,Indiana,39.9704844,-85.35496499999999
674,Howard,Indiana,39.9161499,-87.37557029999999
675,Huntington,Indiana,40.8831011,-85.49747599999999
676,Jackson,Indiana,38.8794321,-86.05296039999999
677,Jasper,Indiana,38.3914418,-86.9311094
678,Jay,Indiana,40.4465288,-85.02334599999999
679,Jefferson,Indiana,38.2775702,-85.7371847
680,Jennings,Indiana,38.9914998,-85.684578
681,Johnson,Indiana,38.277823,-87.74586099999999
682,Knox,Indiana,41.2958751,-86.6250139
683,Kosciusko,Indiana,41.2864679,-85.84862360000001
684,LaGrange,Indiana,41.641717,-85.4166467
685,LaPorte,Indiana,41.611143,-86.7227195
686,Lake,Indiana,41.4897279,-87.30161319999999
687,Lawrence,Indiana,39.8386516,-86.0252612
688,Madison,Indiana,38.7358933,-85.37995769999999
689,Marion,Indiana,40.5583739,-85.6591442
690,Marshall,Indiana,39.8480969,-87.18779010000002
691,Martin,Indiana,38.6937856,-86.8220341
692,Miami,Indiana,40.77009899999999,-86.05296039999999
693,Monroe,Indiana,40.7450468,-84.9369111
694,Montgomery,Indiana,38.66254929999999,-87.0461181
695,Morgan,Indiana,39.51168089999999,-86.3376761
696,Newton,Indiana,40.9703076,-87.42075179999999
697,Noble,Indiana,41.4277391,-85.35496499999999
698,Ohio,Indiana,38.9417259,-84.9609464
699,Orange,Indiana,39.5842145,-85.2991328
700,Owen,Indiana,39.3603429,-86.8220341
701,Parke,Indiana,39.69929459999999,-87.14228949999999
702,Perry,Indiana,38.0159043,-86.6611083
703,Porter,Indiana,41.6163803,-87.0747971
704,Posey,Indiana,38.0020359,-87.89424509999999
705,Pulaski,Indiana,40.9957383,-86.8220341
706,Putnam,Indiana,39.690997,-86.8220341
707,Randolph,Indiana,40.12045320000001,-85.02334599999999
708,Ripley,Indiana,39.0986811,-85.2308414
709,Rush,Indiana,39.6481768,-85.52002399999999
710,Scott,Indiana,41.741055,-85.555809
711,Shelby,Indiana,41.1953592,-87.3479261
712,Spencer,Indiana,39.2867117,-86.7625058
713,St. Joseph,Indiana,41.6228085,-86.3376761
714,Starke,Indiana,41.2715616,-86.6207943
715,Steuben,Indiana,41.6115471,-84.981754
716,Sullivan,Indiana,39.0953199,-87.4058525
717,Switzerland,Indiana,38.8419394,-85.0649071
718,Tippecanoe,Indiana,40.34697310000001,-86.8220341
719,Tipton,Indiana,40.2822598,-86.04109799999999
720,Union,Indiana,38.4652211,-87.4353991
721,Vanderburgh,Indiana,38.0806099,-87.5791287
722,Vermillion,Indiana,39.8512139,-87.48020679999999
723,Vigo,Indiana,39.4165382,-87.42075179999999
724,Wabash,Indiana,40.797821,-85.8205411
725,Warren,Indiana,40.6828226,-85.4271952
