,County,State,Average Rating,Hospitals,Emergency Services,County Beds,fips
64,CHICKASAW,IA,,1.0,,25.0,19037
65,PALO ALTO,IA,,1.0,,,0
66,VAN BUREN,IA,,1.0,,,19177
67,CASS,IA,4.0,1.0,1.0,,19029
68,MONONA,IA,4.0,1.0,1.0,25.0,19133
69,BOONE,IA,4.0,1.0,1.0,,19015
70,BENTON,IA,4.0,1.0,1.0,83.0,19011
71,HANCOCK,IA,4.0,1.0,1.0,,19081
72,ALLAMAKEE,IA,,1.0,,,19005
73,PLYMOUTH,IA,5.0,1.0,1.0,,19149
74,HAMILTON,IA,4.0,1.0,1.0,,19079
75,HARRISON,IA,4.0,1.0,1.0,25.0,19085
76,HUMBOLDT,IA,,1.0,,,0
77,MONROE,IA,3.0,1.0,1.0,,0
78,FRANKLIN,IA,,1.0,,,19069
79,POWESHIEK,IA,4.0,1.0,1.0,49.0,19157
80,POCAHONTAS,IA,,1.0,,,0
81,CLARKE,IA,3.0,1.0,1.0,,19039
82,HENRY,IA,4.0,1.0,1.0,,19087
83,LUCAS,IA,,1.0,,,0
84,AUDUBON,IA,,1.0,,,19009
85,IOWA,IA,,1.0,,,19095
86,ADAMS,IA,4.0,1.0,1.0,22.0,19003
87,RINGGOLD,IA,,1.0,,,0
88,FLOYD,IA,4.0,1.0,1.0,,0
89,KOSSUTH,IA,4.0,1.0,1.0,,19109
0,JOHNSON,KS,3.4,11.0,1.0,781.0,20091
1,SEDGWICK,KS,3.75,6.0,0.75,1336.0,20173
2,SHAWNEE,KS,3.5,3.0,1.0,884.0,20177
3,BARTON,KS,3.0,3.0,1.0,49.0,20009
4,MCPHERSON,KS,4.0,3.0,1.0,95.0,20113
5,NEMAHA,KS,,2.0,,49.0,20131
6,MARION,KS,,2.0,,,20115
7,HARVEY,KS,5.0,2.0,1.0,55.0,20079
8,SALINE,KS,3.0,2.0,1.0,369.0,20169
9,BARBER,KS,,2.0,,,20007
10,WYANDOTTE,KS,4.5,2.0,1.0,400.0,20209
11,LEAVENWORTH,KS,4.0,2.0,1.0,134.0,20103
12,RENO,KS,2.0,2.0,1.0,199.0,20155
13,DICKINSON,KS,3.0,2.0,1.0,,20041
14,BUTLER,KS,2.5,2.0,1.0,80.0,20015
15,FORD,KS,3.0,2.0,1.0,,20057
16,NESS,KS,,2.0,,,0
17,WASHINGTON,KS,,2.0,,,0
18,PAWNEE,KS,,2.0,,25.0,20145
19,POTTAWATOMIE,KS,4.0,2.0,1.0,50.0,20149
20,CHEROKEE,KS,,2.0,,25.0,20021
21,RILEY,KS,3.0,2.0,1.0,150.0,20161
22,GEARY,KS,3.0,2.0,1.0,,20061
23,CRAWFORD,KS,3.0,2.0,1.0,168.0,20037
24,MIAMI,KS,4.0,2.0,1.0,39.0,20121
25,SUMNER,KS,,2.0,,,20191
26,WILSON,KS,3.5,2.0,1.0,,0
27,LABETTE,KS,5.0,2.0,1.0,109.0,20099
28,COWLEY,KS,2.5,2.0,1.0,25.0,20035
29,SMITH,KS,4.0,1.0,1.0,25.0,20183
30,HARPER,KS,3.0,1.0,1.0,,0
31,GRANT,KS,3.0,1.0,1.0,45.0,20067
32,RAWLINS,KS,,1.0,,,0
33,DOUGLAS,KS,3.0,1.0,1.0,,20045
34,CHEYENNE,KS,,1.0,,16.0,20023
35,TREGO,KS,3.0,1.0,1.0,,0
36,STANTON,KS,,1.0,,,20187
37,MORTON,KS,,1.0,,,20129
38,MONTGOMERY,KS,3.0,1.0,1.0,110.0,20125
39,RUSSELL,KS,2.0,1.0,1.0,25.0,20167
40,PRATT,KS,4.0,1.0,1.0,69.0,20151
41,FINNEY,KS,1.0,1.0,1.0,132.0,20055
42,EDWARDS,KS,,1.0,,,0
43,ANDERSON,KS,,1.0,,25.0,20003
44,SHERIDAN,KS,,1.0,,,0
45,LINCOLN,KS,,1.0,,,0
46,GRAHAM,KS,3.0,1.0,1.0,,0
47,ELLIS,KS,4.0,1.0,1.0,194.0,20051
48,LYON,KS,4.0,1.0,1.0,,20111
49,HASKELL,KS,,1.0,,,0
50,LOGAN,KS,,1.0,,,0
51,COMANCHE,KS,,1.0,,,0
52,MORRIS,KS,4.0,1.0,0.0,,20127
53,KIOWA,KS,,1.0,,35.0,20097
54,NORTON,KS,,1.0,,,0
55,LANE,KS,,1.0,,,0
56,ATCHISON,KS,3.0,1.0,1.0,25.0,20005
57,KEARNY,KS,,1.0,,,20093
58,ELLSWORTH,KS,4.0,1.0,1.0,,0
59,NEOSHO,KS,3.0,1.0,1.0,,20133
60,KINGMAN,KS,4.0,1.0,1.0,25.0,20095
61,GOVE,KS,,1.0,,,20063
62,JACKSON,KS,3.0,1.0,1.0,12.0,20085
63,GREELEY,KS,,1.0,,18.0,20071
64,CLOUD,KS,2.0,1.0,1.0,25.0,20029
65,CHAUTAUQUA,KS,,1.0,,,20019
66,CLARK,KS,,1.0,,,0
67,CLAY,KS,4.0,1.0,1.0,,20027
68,PHILLIPS,KS,,1.0,,25.0,20147
69,REPUBLIC,KS,2.0,1.0,1.0,35.0,20157
70,OTTAWA,KS,,1.0,,25.0,20143
71,RICE,KS,,1.0,,,0
72,OSBORNE,KS,,1.0,,,20141
73,STAFFORD,KS,,1.0,,,20185
74,THOMAS,KS,4.0,1.0,1.0,25.0,20193
75,ROOKS,KS,,1.0,,,20163
76,SCOTT,KS,4.0,1.0,1.0,,20171
77,SEWARD,KS,2.0,1.0,1.0,80.0,20175
78,JEFFERSON,KS,,1.0,,25.0,20087
79,DECATUR,KS,,1.0,,25.0,20039
80,MITCHELL,KS,5.0,1.0,1.0,,20123
81,JEWELL,KS,,1.0,,,20089
82,RUSH,KS,,1.0,,,0
83,GREENWOOD,KS,3.0,1.0,1.0,,20073
84,HAMILTON,KS,,1.0,,,20075
85,WICHITA,KS,,1.0,,,0
86,STEVENS,KS,,1.0,,,20189
87,MARSHALL,KS,5.0,1.0,1.0,25.0,20117
88,FRANKLIN,KS,5.0,1.0,0.0,,20059
89,MEADE,KS,4.0,1.0,1.0,,0
90,HODGEMAN,KS,,1.0,,,0
91,ALLEN,KS,2.0,1.0,1.0,,0
92,BROWN,KS,4.0,1.0,1.0,25.0,20013
93,SHERMAN,KS,3.0,1.0,1.0,,0
0,OKLAHOMA,OK,3.5454545454545454,21.0,1.0,2109.0,40109
1,TULSA,OK,3.6363636363636362,16.0,1.0,1967.0,40143
2,COMANCHE,OK,2.0,4.0,1.0,,40031
3,PONTOTOC,OK,4.0,3.0,1.0,156.0,40123
4,CLEVELAND,OK,3.0,3.0,1.0,,40027
5,CREEK,OK,3.0,3.0,1.0,25.0,40037
6,PITTSBURG,OK,2.0,2.0,1.0,,40121
7,PAYNE,OK,3.5,2.0,1.0,,40119
8,GARFIELD,OK,4.0,2.0,1.0,183.0,40047
9,BLAINE,OK,,2.0,,25.0,40011
10,CADDO,OK,,2.0,,46.0,40015
11,WOODWARD,OK,4.0,2.0,1.0,,40153
12,OSAGE,OK,,2.0,,25.0,40113
13,OKMULGEE,OK,3.0,2.0,1.0,66.0,40111
14,CARTER,OK,4.0,2.0,1.0,212.0,40019
15,ROGERS,OK,4.0,2.0,1.0,,40131
16,KAY,OK,3.0,2.0,1.0,,40071
17,CHEROKEE,OK,3.0,2.0,1.0,,40021
18,CUSTER,OK,3.0,2.0,1.0,,40039
19,LINCOLN,OK,,2.0,,25.0,40081
20,GRADY,OK,4.0,1.0,1.0,,40051
21,PUSHMATAHA,OK,3.0,1.0,1.0,,0
22,CRAIG,OK,4.0,1.0,1.0,,40035
23,WASHITA,OK,,1.0,,,40149
24,BRYAN,OK,2.0,1.0,1.0,,40013
25,LE FLORE,OK,3.0,1.0,1.0,,40079
26,WASHINGTON,OK,3.0,1.0,1.0,140.0,40147
27,SEQUOYAH,OK,3.0,1.0,1.0,,40135
28,KIOWA,OK,3.0,1.0,1.0,,40075
29,WOODS,OK,,1.0,,,0
30,MARSHALL,OK,,1.0,,,40095
31,HUGHES,OK,4.0,1.0,1.0,,0
32,LOVE,OK,,1.0,,,40085
33,HASKELL,OK,,1.0,,,0
34,JOHNSTON,OK,,1.0,,25.0,40069
35,ADAIR,OK,5.0,1.0,1.0,67.0,40001
36,LOGAN,OK,,1.0,,25.0,40083
37,MAJOR,OK,,1.0,,,40093
38,HARPER,OK,,1.0,,,0
39,DELAWARE,OK,3.0,1.0,1.0,58.0,40041
40,CANADIAN,OK,3.0,1.0,1.0,75.0,40017
41,CIMARRON,OK,,1.0,,,0
42,LATIMER,OK,,1.0,,,40077
43,NOBLE,OK,3.0,1.0,1.0,,40103
44,PAWNEE,OK,,1.0,,14.0,40117
45,MUSKOGEE,OK,1.0,1.0,1.0,,40101
46,OTTAWA,OK,3.0,1.0,1.0,117.0,40115
47,ELLIS,OK,,1.0,,13.0,40045
48,STEPHENS,OK,3.0,1.0,1.0,145.0,40137
49,GREER,OK,,1.0,,,40055
50,SEMINOLE,OK,4.0,1.0,1.0,,40133
51,ROGER MILLS,OK,,1.0,,,0
52,BECKHAM,OK,4.0,1.0,1.0,62.0,40009
53,KINGFISHER,OK,,1.0,,25.0,40073
54,JACKSON,OK,2.0,1.0,1.0,,40065
55,CHOCTAW,OK,3.0,1.0,1.0,,40023
56,OKFUSKEE,OK,,1.0,,,40107
57,COAL,OK,,1.0,,20.0,40029
58,DEWEY,OK,,1.0,,,40043
59,MURRAY,OK,,1.0,,,40099
60,HARMON,OK,,1.0,,,0
61,MCCLAIN,OK,4.0,1.0,1.0,39.0,40087
62,WAGONER,OK,3.0,1.0,1.0,,40145
63,MAYES,OK,4.0,1.0,1.0,52.0,40097
64,POTTAWATOMIE,OK,3.0,1.0,1.0,102.0,40125
65,MCCURTAIN,OK,,1.0,,,40089
66,TEXAS,OK,4.0,1.0,1.0,,40139
67,GARVIN,OK,,1.0,,,40049
68,NOWATA,OK,,1.0,,25.0,40105
69,JEFFERSON,OK,,1.0,,25.0,40067
70,ATOKA,OK,,1.0,,,40005
71,BEAVER,OK,,1.0,,,40007
0,HENNEPIN,MN,3.7142857142857144,9.0,1.0,5313.0,27053
1,ST. LOUIS,MN,3.8,8.0,0.6,1114.0,27137
2,RAMSEY,MN,3.25,5.0,0.75,1671.0,27123
3,STEARNS,MN,4.0,4.0,1.0,572.0,27145
4,OLMSTED,MN,5.0,3.0,1.0,2120.0,27109
5,BELTRAMI,MN,2.0,3.0,1.0,118.0,27007
6,CROW WING,MN,4.0,3.0,1.0,204.0,27035
7,ITASCA,MN,4.0,3.0,1.0,84.0,27061
8,OTTER TAIL,MN,4.5,3.0,1.0,100.0,27111
9,BROWN,MN,4.0,3.0,1.0,86.0,27015
10,WRIGHT,MN,5.0,3.0,0.0,101.0,27171
11,MILLE LACS,MN,4.5,2.0,1.0,85.0,27141
12,LINCOLN,MN,,2.0,,44.0,27081
13,DAKOTA,MN,4.0,2.0,1.0,207.0,27037
14,TODD,MN,4.0,2.0,1.0,71.0,27153
15,YELLOW MEDCINE,MN,,2.0,,29.0,27173
16,COTTONWOOD,MN,,2.0,,8.0,27033
17,LYON,MN,4.0,2.0,1.0,50.0,27083
18,DOUGLAS,MN,4.0,2.0,1.0,,27041
19,SCOTT,MN,3.5,2.0,1.0,118.0,27139
20,KANDIYOHI,MN,4.0,2.0,1.0,136.0,27067
21,WASHINGTON,MN,4.5,2.0,0.5,183.0,27163
22,WATONWAN,MN,,2.0,,50.0,27165
23,RICE,MN,3.5,2.0,1.0,99.0,27131
24,WABASHA,MN,,2.0,,43.0,27157
25,MC LEOD,MN,4.0,2.0,1.0,115.0,27085
26,ANOKA,MN,4.0,2.0,1.0,573.0,27003
27,SWIFT,MN,,2.0,,,27151
28,BIG STONE,MN,,2.0,,15.0,27011
29,GOODHUE,MN,4.0,2.0,1.0,65.0,27049
30,CARLTON,MN,4.0,2.0,1.0,36.0,27017
31,LAC QUI PARLE,MN,,2.0,,12.0,27073
32,POLK,MN,4.0,2.0,1.0,92.0,27119
33,PENNINGTON,MN,3.0,2.0,1.0,36.0,27113
34,NICOLLET,MN,,1.0,,,27103
35,CASS,MN,,1.0,,,27021
36,PIPESTONE,MN,,1.0,,,27117
37,BLUE EARTH,MN,4.0,1.0,1.0,272.0,27013
38,AITKIN,MN,5.0,1.0,1.0,31.0,27001
39,MEEKER,MN,,1.0,,,27093
40,COOK,MN,,1.0,,,0
41,GRANT,MN,,1.0,,10.0,27051
42,BECKER,MN,4.0,1.0,0.0,87.0,27005
43,NOBLES,MN,4.0,1.0,1.0,55.0,27105
44,SIBLEY,MN,,1.0,,20.0,27143
45,LAKE,MN,,1.0,,25.0,27075
46,WINONA,MN,4.0,1.0,1.0,99.0,27169
47,CHIPPEWA,MN,2.0,1.0,1.0,,0
48,ROCK,MN,,1.0,,28.0,27133
49,CARVER,MN,4.0,1.0,1.0,109.0,27019
50,POPE,MN,,1.0,,,0
51,ROSEAU,MN,,1.0,,15.0,27135
52,KOOCHICHING,MN,,1.0,,25.0,27071
53,KANABEC,MN,4.0,1.0,1.0,,0
54,WILKIN,MN,3.0,1.0,1.0,25.0,27167
55,MARSHALL,MN,,1.0,,12.0,27089
56,TRAVERSE,MN,,1.0,,25.0,27155
57,PINE,MN,,1.0,,35.0,27115
58,REDWOOD,MN,4.0,1.0,1.0,,27127
59,ISANTI,MN,4.0,1.0,1.0,86.0,27059
60,HUBBARD,MN,4.0,1.0,1.0,50.0,27057
61,FREEBORN,MN,4.0,1.0,1.0,181.0,27047
62,STEVENS,MN,4.0,1.0,1.0,54.0,27149
63,JACKSON,MN,,1.0,,20.0,27063
64,FARIBAULT,MN,,1.0,,43.0,27043
65,LE SUEUR,MN,,1.0,,15.0,27079
66,MORRISON,MN,3.0,1.0,1.0,49.0,27097
67,KITTSON,MN,,1.0,,15.0,27069
68,MURRAY,MN,,1.0,,,27101
69,RENVILLE,MN,,1.0,,,27129
70,LAKE OF  WOODS,MN,,1.0,,15.0,27077
71,CLEARWATER,MN,,1.0,,25.0,27029
72,MAHNOMEN,MN,,1.0,,,27087
73,NORMAN,MN,,1.0,,14.0,27107
74,MARTIN,MN,4.0,1.0,1.0,57.0,27091
75,CHISAGO,MN,4.0,1.0,1.0,61.0,27025
76,WADENA,MN,4.0,1.0,1.0,49.0,27159
77,WASECA,MN,,1.0,,25.0,27161
78,STEELE,MN,4.0,1.0,1.0,77.0,27147
0,KING,WA,3.9285714285714284,21.0,1.0,3146.0,53033
1,PIERCE,WA,2.6,7.0,1.0,1339.0,53053
2,SPOKANE,WA,3.5,7.0,1.0,917.0,53063
3,SNOHOMISH,WA,2.5,5.0,1.0,485.0,53061
4,CHELAN,WA,4.0,4.0,1.0,218.0,53007
5,YAKIMA,WA,3.0,4.0,1.0,431.0,53077
6,GRANT,WA,3.5,4.0,1.0,,53025
7,BENTON,WA,3.6666666666666665,4.0,1.0,141.0,53005
8,SKAGIT,WA,3.0,3.0,1.0,30.0,53057
9,OKANOGAN,WA,3.0,3.0,1.0,,53047
10,KLICKITAT,WA,,2.0,,,53039
11,ADAMS,WA,,2.0,,,53001
12,STEVENS,WA,4.0,2.0,1.0,90.0,53065
13,WHITMAN,WA,4.5,2.0,1.0,,53075
14,CLALLAM,WA,4.0,2.0,1.0,,53009
15,ISLAND,WA,3.0,2.0,1.0,,53029
16,THURSTON,WA,3.5,2.0,1.0,340.0,53067
17,KITSAP,WA,3.0,2.0,1.0,297.0,53035
18,CLARK,WA,4.0,2.0,1.0,440.0,53011
19,LEWIS,WA,4.0,2.0,1.0,191.0,53041
20,PACIFIC,WA,3.0,2.0,1.0,,53049
21,LINCOLN,WA,5.0,2.0,1.0,,53043
22,GRAYS HARBOR,WA,2.5,2.0,1.0,70.0,53027
23,WHATCOM,WA,4.0,1.0,1.0,253.0,53073
24,ASOTIN,WA,4.0,1.0,1.0,25.0,53003
25,JEFFERSON,WA,5.0,1.0,1.0,,53031
26,COLUMBIA,WA,,1.0,,,53013
27,FRANKLIN,WA,4.0,1.0,1.0,35.0,53021
28,GARFIELD,WA,,1.0,,,0
29,WALLA WALLA,WA,5.0,1.0,1.0,146.0,53071
30,PEND OREILLE,WA,4.0,1.0,1.0,,53051
31,FERRY,WA,,1.0,,,53019
32,SAN JUAN,WA,,1.0,,10.0,53055
33,MASON,WA,3.0,1.0,1.0,,53045
34,COWLITZ,WA,3.0,1.0,1.0,368.0,53015
35,KITTITAS,WA,4.0,1.0,1.0,,53037
0,ESSEX,NJ,2.4285714285714284,8.0,0.8571428571428571,2370.0,34013
1,BERGEN,NJ,2.8333333333333335,7.0,1.0,2045.0,34003
2,MIDDLESEX,NJ,2.2,7.0,1.0,2564.0,34023
3,HUDSON,NJ,1.6666666666666667,7.0,1.0,1066.0,34017
4,BURLINGTON,NJ,2.6666666666666665,6.0,0.3333333333333333,723.0,34005
5,UNION,NJ,2.3333333333333335,5.0,1.0,1113.0,34039
6,MONMOUTH,NJ,2.8,5.0,1.0,1878.0,34025
7,OCEAN,NJ,2.5,5.0,1.0,1516.0,34029
8,MERCER,NJ,2.5,5.0,0.75,1297.0,34021
9,CAMDEN,NJ,3.0,5.0,1.0,2270.0,34007
10,MORRIS,NJ,4.333333333333333,4.0,1.0,821.0,34027
11,ATLANTIC,NJ,2.5,3.0,1.0,565.0,34001
12,SOMERSET,NJ,3.0,2.0,1.0,335.0,34035
13,PASSAIC,NJ,2.0,2.0,1.0,852.0,34031
14,WARREN,NJ,2.5,2.0,1.0,305.0,34041
15,SALEM,NJ,2.0,2.0,1.0,91.0,34033
16,CUMBERLAND,NJ,1.0,1.0,1.0,293.0,34011
17,GLOUCESTER,NJ,2.0,1.0,1.0,287.0,34015
18,CAPE MAY,NJ,3.0,1.0,1.0,242.0,34009
19,HUNTERDON,NJ,4.0,1.0,1.0,176.0,34019
20,SUSSEX,NJ,4.0,1.0,1.0,148.0,34037
0,RANKIN,MS,3.0,6.0,1.0,,28121
1,HINDS,MS,2.0,5.0,1.0,1334.0,28049
2,HARRISON,MS,2.3333333333333335,5.0,1.0,,28047
3,LAUDERDALE,MS,2.0,4.0,1.0,615.0,28075
4,DE SOTO,MS,2.5,3.0,0.5,221.0,28033
5,NESHOBA,MS,2.5,3.0,1.0,25.0,28099
6,SIMPSON,MS,2.0,2.0,1.0,99.0,28127
7,SUNFLOWER,MS,2.5,2.0,1.0,,28133
8,SCOTT,MS,3.5,2.0,1.0,65.0,28123
9,PIKE,MS,1.0,2.0,1.0,37.0,28113
10,LEE,MS,3.0,2.0,1.0,650.0,28081
11,PEARL RIVER,MS,2.0,2.0,1.0,,28109
12,LAMAR,MS,2.0,2.0,1.0,,28073
13,GREENE,MS,,2.0,,,28041
14,MONROE,MS,3.0,2.0,1.0,,28095
15,UNION,MS,5.0,1.0,1.0,153.0,28145
16,SHARKEY,MS,,1.0,,,28125
17,TIPPAH,MS,4.0,1.0,1.0,,28139
18,YALOBUSHA,MS,3.0,1.0,0.0,,28161
19,COPIAH,MS,,1.0,,,28029
20,JEFFERSON DAVIS,MS,,1.0,,35.0,28065
21,CALHOUN,MS,,1.0,,30.0,28013
22,YAZOO,MS,4.0,1.0,1.0,35.0,28163
23,JASPER,MS,,1.0,,,28061
24,MARSHALL,MS,2.0,1.0,1.0,,28093
25,WEBSTER,MS,5.0,1.0,1.0,43.0,28155
26,MADISON,MS,3.0,1.0,1.0,,28089
27,QUITMAN,MS,,1.0,,,28119
28,SMITH,MS,,1.0,,,28129
29,HANCOCK,MS,4.0,1.0,1.0,,28045
30,TALLAHATCHIE,MS,,1.0,,,28135
31,CLAY,MS,3.0,1.0,1.0,60.0,28025
32,LOWNDES,MS,3.0,1.0,1.0,328.0,28087
33,TISHOMINGO,MS,5.0,1.0,1.0,48.0,28141
34,FORREST,MS,1.0,1.0,1.0,,28035
35,CHICKASAW,MS,,1.0,,,28017
36,BOLIVAR,MS,3.0,1.0,1.0,,28011
37,HOLMES,MS,,1.0,,,28051
38,MARION,MS,3.0,1.0,1.0,,28091
39,GEORGE,MS,3.0,1.0,1.0,,28039
40,JONES,MS,2.0,1.0,1.0,,28067
41,WASHINGTON,MS,1.0,1.0,1.0,,28151
42,JEFFERSON,MS,,1.0,,,28063
43,LINCOLN,MS,2.0,1.0,1.0,122.0,28085
44,LAFAYETTE,MS,4.0,1.0,1.0,217.0,28071
45,TATE,MS,3.0,1.0,1.0,,28137
46,COAHOMA,MS,3.0,1.0,1.0,,28027
47,ATTALA,MS,3.0,1.0,1.0,25.0,28007
48,PANOLA,MS,3.0,1.0,1.0,,28107
49,PRENTISS,MS,4.0,1.0,1.0,114.0,28117
50,CHOCTAW,MS,,1.0,,,28019
51,LAWRENCE,MS,3.0,1.0,1.0,,28077
52,CLAIBORNE,MS,,1.0,,,28021
53,MONTGOMERY,MS,3.0,1.0,1.0,,28097
54,WAYNE,MS,3.0,1.0,1.0,,28153
55,STONE,MS,,1.0,,,28131
56,PONTOTOC,MS,4.0,1.0,1.0,25.0,28115
57,LEFLORE,MS,2.0,1.0,1.0,,28083
58,ALCORN,MS,2.0,1.0,1.0,,28003
59,FRANKLIN,MS,,1.0,,,28037
60,WILKINSON,MS,3.0,1.0,1.0,,28157
61,ADAMS,MS,2.0,1.0,1.0,,28001
62,WINSTON,MS,,1.0,,41.0,28159
63,OKTIBBEHA,MS,3.0,1.0,1.0,,28105
64,WARREN,MS,1.0,1.0,1.0,,28149
65,CLARKE,MS,,1.0,,25.0,28023
66,JACKSON,MS,2.0,1.0,1.0,,28059
67,LEAKE,MS,3.0,1.0,1.0,25.0,28079
68,COVINGTON,MS,2.0,1.0,1.0,,28031
69,KEMPER,MS,,1.0,,25.0,28069
70,GRENADA,MS,3.0,1.0,1.0,,28043
71,WALTHALL,MS,,1.0,,,28147
72,NOXUBEE,MS,,1.0,,,28103
0,PULASKI,AR,2.4285714285714284,12.0,1.0,2483.0,5119
1,WASHINGTON,AR,2.0,6.0,1.0,269.0,5143
2,SEBASTIAN,AR,2.5,3.0,1.0,360.0,5131
3,GARLAND,AR,2.0,3.0,1.0,332.0,5051
4,FAULKNER,AR,2.5,3.0,1.0,261.0,5045
5,BENTON,AR,4.0,3.0,1.0,208.0,5007
6,YELL,AR,2.5,2.0,1.0,41.0,5149
7,CARROLL,AR,3.0,2.0,1.0,25.0,5015
8,CRITTENDEN,AR,,2.0,,,5035
9,LOGAN,AR,,2.0,,41.0,5083
10,BAXTER,AR,2.5,2.0,1.0,293.0,5065
11,ARKANSAS,AR,4.0,2.0,1.0,74.0,5001
12,SALINE,AR,2.0,2.0,1.0,177.0,5125
13,MISSISSIPPI,AR,3.0,2.0,1.0,,5093
14,CRAIGHEAD,AR,1.5,2.0,1.0,570.0,5031
15,DESHA,AR,2.0,2.0,1.0,50.0,5041
16,HOWARD,AR,4.0,1.0,1.0,25.0,5061
17,INDEPENDENCE,AR,4.0,1.0,1.0,224.0,5063
18,POLK,AR,3.0,1.0,1.0,,5113
19,BOONE,AR,2.0,1.0,1.0,174.0,5009
20,CROSS,AR,5.0,1.0,1.0,25.0,5037
21,DALLAS,AR,,1.0,,,5039
22,CLAY,AR,2.0,1.0,1.0,,5021
23,RANDOLPH,AR,2.0,1.0,1.0,50.0,5121
24,OUACHITA,AR,4.0,1.0,1.0,98.0,5103
25,POPE,AR,3.0,1.0,1.0,,5115
26,MILLER,AR,,1.0,,,5091
27,GREENE,AR,2.0,1.0,1.0,129.0,5055
28,UNION,AR,3.0,1.0,1.0,,5139
29,CONWAY,AR,3.0,1.0,1.0,35.0,5029
30,HEMPSTEAD,AR,3.0,1.0,1.0,,5057
31,CLARK,AR,4.0,1.0,1.0,25.0,5019
32,DREW,AR,3.0,1.0,1.0,49.0,5043
33,PHILLIPS,AR,2.0,1.0,1.0,,5107
34,LITTLE RIVER,AR,,1.0,,25.0,5081
35,HOT SPRING,AR,4.0,1.0,1.0,72.0,5059
36,LAWRENCE,AR,3.0,1.0,1.0,,5075
37,CLEBURNE,AR,4.0,1.0,1.0,25.0,5023
38,FULTON,AR,4.0,1.0,1.0,,0
39,CRAWFORD,AR,3.0,1.0,1.0,,5033
40,STONE,AR,4.0,1.0,1.0,25.0,5137
41,FRANKLIN,AR,3.0,1.0,1.0,25.0,5047
42,WHITE,AR,2.0,1.0,1.0,571.0,5145
43,VAN BUREN,AR,3.0,1.0,1.0,25.0,5141
44,SCOTT,AR,,1.0,,24.0,5127
45,JEFFERSON,AR,1.0,1.0,1.0,471.0,5069
46,CHICOT,AR,3.0,1.0,1.0,25.0,5017
47,BRADLEY,AR,4.0,1.0,1.0,35.0,5011
48,COLUMBIA,AR,2.0,1.0,1.0,,5027
49,ASHLEY,AR,3.0,1.0,1.0,33.0,5003
50,JOHNSON,AR,2.0,1.0,1.0,90.0,5071
51,ST. FRANCIS,AR,3.0,1.0,1.0,,5123
0,SUFFOLK,MA,3.4444444444444446,15.0,0.8888888888888888,4061.0,25025
1,MIDDLESEX,MA,3.272727272727273,14.0,1.0,1881.0,25017
2,WORCESTER,MA,2.5714285714285716,10.0,1.0,868.0,25027
3,BRISTOL,MA,1.75,8.0,1.0,1112.0,25005
4,NORFOLK,MA,3.25,6.0,1.0,687.0,25021
5,HAMPDEN,MA,3.2,6.0,1.0,1397.0,25013
6,ESSEX,MA,2.8,6.0,1.0,1218.0,25009
7,PLYMOUTH,MA,3.3333333333333335,4.0,1.0,591.0,25023
8,BARNSTABLE,MA,5.0,3.0,1.0,354.0,25001
9,BERKSHIRE,MA,3.5,2.0,1.0,344.0,25003
10,HAMPSHIRE,MA,3.0,1.0,1.0,142.0,25015
11,FRANKLIN,MA,3.0,1.0,1.0,92.0,25011
12,DUKES,MA,4.0,1.0,1.0,19.0,25007
13,NANTUCKET,MA,3.0,1.0,1.0,19.0,25019
0,MARICOPA,AZ,3.1153846153846154,46.0,0.9230769230769231,6732.0,4013
1,PIMA,AZ,2.375,12.0,1.0,2171.0,4019
2,NAVAJO,AZ,4.0,5.0,1.0,114.0,4017
3,COCHISE,AZ,2.0,4.0,1.0,148.0,4003
4,APACHE,AZ,3.5,4.0,1.0,50.0,4001
5,MOHAVE,AZ,2.5,4.0,1.0,235.0,4015
6,COCONINO,AZ,4.5,4.0,0.5,395.0,4005
7,PINAL,AZ,3.6666666666666665,4.0,1.0,278.0,4021
8,YAVAPAI,AZ,4.0,3.0,1.0,316.0,4025
9,GILA,AZ,3.0,3.0,1.0,25.0,4007
10,LAPAZ,AZ,3.0,2.0,1.0,25.0,4012
11,YUMA,AZ,3.0,1.0,1.0,369.0,4027
12,GRAHAM,AZ,3.0,1.0,1.0,49.0,4009
13,SANTA CRUZ,AZ,,1.0,,25.0,4023
0,GREENVILLE,SC,4.166666666666667,9.0,0.8333333333333334,1430.0,45045
1,CHARLESTON,SC,3.3333333333333335,7.0,1.0,657.0,45019
2,HORRY,SC,4.0,5.0,1.0,482.0,45043
3,RICHLAND,SC,3.0,4.0,1.0,1298.0,45079
4,BEAUFORT,SC,2.5,3.0,1.0,,45013
5,FLORENCE,SC,3.0,3.0,1.0,453.0,45041
6,LEXINGTON,SC,3.5,3.0,1.0,57.0,45063
7,DARLINGTON,SC,3.0,2.0,1.0,72.0,45031
8,ANDERSON,SC,3.0,2.0,1.0,533.0,45007
9,LANCASTER,SC,2.0,2.0,1.0,,45057
10,PICKENS,SC,3.5,2.0,1.0,164.0,45077
11,YORK,SC,2.0,1.0,1.0,,45091
12,NEWBERRY,SC,4.0,1.0,1.0,,45071
13,ALLENDALE,SC,,1.0,,,45005
14,JASPER,SC,3.0,1.0,1.0,,45053
15,HAMPTON,SC,3.0,1.0,1.0,32.0,45049
16,UNION,SC,4.0,1.0,1.0,,45087
17,LAURENS,SC,4.0,1.0,1.0,76.0,45059
18,CLARENDON,SC,4.0,1.0,1.0,81.0,45027
